id, phrase
4573 , TRICK OR TREAT
4574 , TRICK-OR-TREAT
4575 , TRICKLE DOWN EFFECT
4576 , TRICKS OF THE TRADE
4577 , TRIED-AND-TRUE
4578 , TRUE-BLUE
4579 , TRULY AMAZING
4580 , TRUST YOUR GUT FEELINGS
4581 , TRUST YOUR INSTINCTS
4582 , TRUST YOURSELF
4583 , TRUTH BE TOLD
4584 , TRY NOT TO THINK ABOUT IT
4585 , TRY SOMETHING NEW
4586 , TUCKED AWAY IN A CORNER
4587 , TUNA WRAP
4588 , TUNE IN
4589 , TURN BACK THE CLOCK
4590 , TURN ON A DIME
4591 , TURN THE TABLES
4592 , TURN UP THE VOLUME
4593 , TURNABOUT IS FAIR PLAY
4594 , TURNAROUND TIME
4595 , TURNING DOWN THE VOLUME
4596 , TURTLE HILL
4597 , TWELVE O'CLOCK AND ALL IS WELL
4598 , TWENTY-FOUR SEVEN
4599 , TWISTED AROUND MY LITTLE FINGER
4600 , TWO CAN PLAY AT THAT GAME
4601 , TWO DOWN ONE TO GO
4602 , TWO HEADS ARE BETTER THAN ONE
4603 , TWO LEFT FEET
4604 , TWO OF A KIND
4605 , TWO PLUS TWO EQUALS FOUR
4606 , TWO SCHOOLS OF THOUGHT
4607 , TWO SHIPS THAT PASS IN THE NIGHT
4608 , TWO THUMBS UP
4609 , TWO TIMES TWO EQUALS FOUR
4610 , TWO WRONGS DON'T MAKE A RIGHT
4611 , TWO'S COMPANY THREE'S A CROWD
4612 , UNANIMOUS VERDICT
4613 , UNCLE SAM WANTS YOU
4614 , UNDER A BLANKET OF BRILLIANT STARS
4615 , UNDER A SPELL
4616 , UNDER NEW MANAGEMENT
4617 , UNDER NORMAL CIRCUMSTANCES
4618 , UNDER SCRUTINY
4619 , UNDER STARRY SKIES IN THE WILDERNESS
4620 , UNDER SURVEILLANCE
4621 , UNDER THE MOST EXTREME CONDITIONS
4622 , UNDER THE WEATHER
4623 , UNDER THE WIRE
4624 , UNDER YOUR SPELL
4625 , UNDERSTANDING & KIND
4626 , UNFORGETTABLE ROMANCE
4627 , UNFORGETTABLE TIME FOR EVERYONE
4628 , UNINVITED GUESTS
4629 , UNIQUE GIFTS
4630 , UNITING THE PEOPLE
4631 , UNIVERSAL APPEAL
4632 , UNLIMITED REWARDS
4633 , UNLOCK THE DOOR
4634 , UNLOCK THE DOORS
4635 , UNPARALLED IN HISTORY
4636 , UNPARALLELED IN HISTORY
4637 , UNSEASONABLY WARM
4638 , UNSPOILED BEACHES
4639 , UNSPOILED BEAUTY
4640 , UNTIL THE COWS COME HOME
4641 , UP ALL NIGHT
4642 , UP AT THE CRACK OF DAWN
4643 , UP FOR GRABS
4644 , UP IN ARMS
4645 , UP IN SMOKE
4646 , UP IN THE AIR
4647 , UP THE ANTE
4648 , UP TO MY EARS
4649 , UP TO NO GOOD
4650 , UP TO SNUFF
4651 , UP UP AND AWAY
4652 , UP UP AND AWAY!
4653 , UP WITH THE CHICKENS
4654 , UP-AND-COMING
4655 , UP-TO-DATE TRAVEL INFORMATION
4656 , UPDATE YOUR COMPUTER
4657 , UPGRADE YOUR PHONE NOW!
4658 , UPGRADE YOUR SUBSCRIPTION
4659 , UPHILL BATTLE
4660 , URBAN CHIC
4661 , USE YOUR IMAGINATION
4662 , USE YOUR SPIDEY SENSE
4663 , USE YOUR TIME WISELY
4664 , USER-FRIENDLY
4665 , USHER IN THE NEW YEAR
4666 , UTILITY ROOM
4667 , VACATION OF A LIFETIME
4668 , VAGUELY FAMILIAR
4669 , VALID POINT
4670 , VALSPEAK
4671 , VARIETY IS THE SPICE OF LIFE
4672 , VARIETY OF CROPS GROWN YEAR-ROUND
4673 , VAST MAJORITY
4674 , VERY HUSH-HUSH
4675 , VESTED INTEREST
4676 , VICE VERSA
4677 , VICIOUS CYCLE
4678 , VIEW FROM ABOVE
4679 , VIEWER DISCRETION IS ADVISED
4680 , VINYL RECORDS
4681 , VIOLA!
4682 , VIRTUE DIGNITY AND HONOR
4683 , VISIT A BRANCH NEAR YOU TODAY
4684 , VISIT OUR WEBSITE
4685 , VIVID IMAGINATION
4686 , VOICE MY SUPPORT
4687 , VOICE OF EXPERIENCE
4688 , VOICE YOUR OPINION
4689 , VOID OF THOUGHT
4690 , VOTING WITH THEIR DOLLARS
4691 , VOUCH FOR ME
4692 , VYING FOR ATTENTION
4693 , WAFER-THIN
4694 , WAIST-HIGH
4695 , WAIT A MINUTE
4696 , WAIT A WHILE
4697 , WAIT FOR IT
4698 , WAIT TILL I TELL MOM
4699 , WAIT UNTIL YOUR FATHER GETS HOME
4700 , WAITER CHECK PLEASE
4701 , WAITING IN THE WINGS
4702 , WAKE UP SLEEPYHEAD
4703 , WAKE UP YOU SLEEPYHEAD
4704 , WALK AND CHEW GUM AT THE SAME TIME
4705 , WALK IT OFF
4706 , WALK THE PLANK
4707 , WALK-INS WELCOME
4708 , WALKING ON AIR
4709 , WALKING ON EGGSHELLS
4710 , WALKING ON PINS AND NEEDLES
4711 , WALKING TALL
4712 , WANDER INTO THE PAST
4713 , WAR OF WORDS
4714 , WARM & COZY
4715 , WARM & HUMID
4716 , WARM AND COZY
4717 , WARM AND FUZZY
4718 , WARM AND HUMID
4719 , WARMEST DAY IN MONTHS
4720 , WASH BEHIND YOUR EARS
4721 , WASH THOROUGHLY IN WARM WATER
4722 , WASH YOUR HANDS
4723 , WASN'T ON THE BOARD
4724 , WASNT THERE
4725 , WASTE NOT WANT NOT
4726 , WATCH YOUR STEP
4727 , WATCHING A MOVIE ONLINE
4728 , WATER OFF A DUCK'S BACK
4729 , WATER UNDER THE BRIDGE
4730 , WAVE THE FLAG
4731 , WAY BACK WHEN
4732 , WAY OF LIFE
4733 , WAY OFF BASE
4734 , WAY TO GO
4735 , WE ACCEPT CASH AND CREDIT CARDS ONLY
4736 , WE ACCEPT MAJOR CREDIT CARDS
4737 , WE ACCEPT MOST MAJOR CREDIT CARDS
4738 , WE AIM TO PLEASE
4739 , WE ARE NOT ALONE
4740 , WE COULD GET USED TO THIS
4741 , WE DELIVER
4742 , WE DELIVER!
4743 , WE FINISH EACH OTHER'S SENTENCES
4744 , WE GOT YOUR BACK
4745 , WE HAVE A BUSY DAY AHEAD
4746 , WE HAVE A LOT IN COMMON
4747 , WE HAVE A LOVE-HATE RELATIONSHIP
4748 , WE HAVE WAYS OF MAKING YOU TALK
4749 , WE HAVENT SET A DATE YET
4750 , WE HEARD YOU
4751 , WE KNOW HIM
4752 , WE LOOK FORWARD TO SEEING YOU AGAIN SOON
4753 , WE PASS THE SAVINGS ON TO YOU
4754 , WE ROB BANKS
4755 , WE THINK ALIKE
4756 , WE WERE MEANT TO BE TOGETHER
4757 , WE WON
4758 , WE'RE A PERFECT MATCH
4759 , WE'RE HIRING!
4760 , WE'RE IN THE SAME BOAT
4761 , WE'RE LOOKING FORWARD TO IT
4762 , WE'RE NOT IN KANSAS ANYMORE
4763 , WE'RE NUMBER ONE!
4764 , WE'RE OFF AND RUNNING
4765 , WE'RE ON THE SAME PAGE
4766 , WE'RE ON THE SAME WAVELENGTH
4767 , WE'RE ROCKIN' OUT
4768 , WE'RE SO HAPPY YOU DECIDED TO STAY
4769 , WEALTH OF EXPERIENCE
4770 , WEARING TWO HATS
4771 , WEATHER THE STORM
4772 , WEDDED BLISS
4773 , WEEKEND FAMILY GATHERING
4774 , WEEKEND ROAD TRIP WITH FRIENDS
4775 , WEEKEND VACATION
4776 , WEEKLY GAMES
4777 , WEIGH ALL THE OPTIONS
4778 , WEIGH ALL THE PROS AND CONS
4779 , WEIGH YOUR OPTIONS
4780 , WEIRD VIBE
4781 , WELCOME ABOARD
4782 , WELCOME BACK
4783 , WELCOME HOME!
4784 , WELCOME ONE AND ALL
4785 , WELCOME TO THE BOARDROOM
4786 , WELCOME TO THE NEIGHBORHOOD
4787 , WELCOME WAGON
4788 , WELCOMED WITH OPEN ARMS
4789 , WELL DONE
4790 , WELL HELLO THERE
4791 , WELL IN ADVANCE
4792 , WELL MISS YOU
4793 , WENT VIRAL
4794 , WERE PULLING FOR YOU
4795 , WHAT A BARGAIN
4796 , WHAT A BUMMER
4797 , WHAT A BUMMER!
4798 , WHAT A CITY
4799 , WHAT A DAY!
4800 , WHAT A GOOD DAY!
4801 , WHAT A GREAT DAY!
4802 , WHAT A GREAT IDEA
4803 , WHAT A HODGEPODGE
4804 , WHAT A KICK
4805 , WHAT A NOVEL IDEA
4806 , WHAT A NOVEL IDEA!
4807 , WHAT A STUPID THING TO DO
4808 , WHAT A WONDERFUL DAY
4809 , WHAT A WONDERFUL PLACE!
4810 , WHAT AN INTERESTING CITY
4811 , WHAT ARE FRIENDS FOR?
4812 , WHAT ARE THE ODDS?
4813 , WHAT ARE WE WAITING FOR
4814 , WHAT ARE YOU DOING HERE
4815 , WHAT ARE YOU DOING TONIGHT?
4816 , WHAT ARE YOU MADE OF ?
4817 , WHAT ARE YOU WEARING?
4818 , WHAT ARE YOUR INTENTIONS?
4819 , WHAT COMES AROUND GOES AROUND
4820 , WHAT DIFFERENCE DOES IT MAKE?
4821 , WHAT DO WE HAVE HERE
4822 , WHAT DO WE HAVE HERE?
4823 , WHAT DO YOU WANT TO DO?
4824 , WHAT FUN
4825 , WHAT GAME SHOULD WE PLAY
4826 , WHAT GAME SHOULD WE PLAY?
4827 , WHAT GOES AROUND COMES AROUND
4828 , WHAT GOES UP MUST COME DOWN
4829 , WHAT HAPPENED NEXT
4830 , WHAT IN TARNATION?
4831 , WHAT IS THE MEANING OF THIS?
4832 , WHAT IS YOUR SIGN?
4833 , WHAT SHALL WE DO NEXT?
4834 , WHAT SHALL WE DO TODAY?
4835 , WHAT SHOULD I MAJOR IN?
4836 , WHAT TIME DO YOU HAVE ?
4837 , WHAT TIME IS CLASS?
4838 , WHAT TIME IS IT?
4839 , WHAT UP DAWG?
4840 , WHAT WOULD YOU DO WITH A MILLION DOLLARS
4841 , WHAT WOULD YOU DO WITH A MILLION DOLLARS?
4842 , WHAT WOULD YOU LIKE FOR LUNCH?
4843 , WHAT'S A MOTHER FOR?
4844 , WHAT'S COOKIN' GOOD LOOKIN'?
4845 , WHAT'S FOR BREAKFAST?
4846 , WHAT'S FOR DINNER?
4847 , WHAT'S FOR LUNCH
4848 , WHAT'S FOR LUNCH?
4849 , WHAT'S GOOD FOR THE GOOSE IS GOOD FOR THE GANDER
4850 , WHAT'S HOT AND WHAT'S NOT
4851 , WHAT'S MINE IS YOURS
4852 , WHAT'S NEW?
4853 , WHAT'S NEXT?
4854 , WHAT'S NOT TO LIKE?
4855 , WHAT'S SO FUNNY ABOUT THAT?
4856 , WHAT'S THE SCORE
4857 , WHAT'S THE SCORE?
4858 , WHAT'S TRENDING?
4859 , WHAT'S UP CUZ?
4860 , WHAT'S YOUR DAILY SCHEDULE?
4861 , WHAT'S YOUR DESTINATION
4862 , WHAT'S YOUR DESTINATION?
4863 , WHAT'S YOUR LUCKY NUMBER
4864 , WHAT'S YOUR MIDDLE NAME?
4865 , WHAT'S YOUR NAME!
4866 , WHAT'S YOUR NAME?
4867 , WHAT'S YOUR SCHEDULE LOOK LIKE?
4868 , WHAT'S YOUR SIGN?
4869 , WHATEVER FLOATS YOUR BOAT
4870 , WHATEVER MAKES YOU HAPPY
4871 , WHATS HAPPENING
4872 , WHATS THE CATCH
4873 , WHATS THE PROBLEM
4874 , WHATS THE WORD
4875 , WHATS UP DUDE
4876 , WHATS YOUR DAILY SCHEDULE
4877 , WHATS YOUR LUCKY NUMBER?
4878 , WHEEL PLAY
4879 , WHEN ALL IS SAID AND DONE
4880 , WHEN BANKS COMPETE YOU WIN
4881 , WHEN I SAY JUMP YOU ASK HOW HIGH
4882 , WHEN I WAS A KID
4883 , WHEN IN ROME DO AS THE ROMANS DO
4884 , WHEN IS YOUR BIRTHDAY?
4885 , WHEN ONLY THE BEST WILL DO
4886 , WHEN PUSH COMES TO SHOVE
4887 , WHEN YOU GET RIGHT DOWN TO IT
4888 , WHEN YOU GET SOME TIME
4889 , WHENEVER YOU HAVE A MINUTE
4890 , WHERE DO I PICK UP SKI LIFT TICKETS?
4891 , WHERE DO I PICK UP SKI-LIFT TICKETS
4892 , WHERE DO I PICK UP SKI-LIFT TICKETS?
4893 , WHERE DO YOU THINK YOU ARE GOING?
4894 , WHERE HAVE YOU BEEN ALL MY LIFE?
4895 , WHERE IS YOUR SENSE OF ADVENTURE
4896 , WHERE LOCALS COME TO PLAY
4897 , WHERE THE HEART IS
4898 , WHERE THERE'S A WILL THERE'S A WAY
4899 , WHERE'S OUR NEXT STOP?
4900 , WHERE'S THE PARTY
4901 , WHERE'S THE PARTY?
4902 , WHET YOUR APPETITE
4903 , WHICH CAME FIRST THE CHICKEN OR THE EGG
4904 , WHICH CAME FIRST THE CHICKEN OR THE EGG?
4905 , WHILE SUPPLIES LAST
4906 , WHILE YOU WAIT
4907 , WHINING DOG
4908 , WHIP UP SOMETHING
4909 , WHIPPED INTO SHAPE
4910 , WHISKED AWAY
4911 , WHITE-GLOVE TEST
4912 , WHIZZING BY
4913 , WHO DO YOU THINK YOU ARE TALKING TO?
4914 , WHO SAID THAT?
4915 , WHO SHALL I SAY IS CALLING
4916 , WHO WON THE WORLD SERIES
4917 , WHO WON THE WORLD SERIES?
4918 , WHO WON?
4919 , WHO'S MINDING THE STORE
4920 , WHO'S MINDING THE STORE?
4921 , WHO'S ON FIRST?
4922 , WHODUNIT?
4923 , WHOLESOME GOODNESS
4924 , WHOS FIRST
4925 , WHOS PAYING
4926 , WHY AM I HERE?
4927 , WHY SETTLE FOR ANYTHING LESS?
4928 , WICKED AWESOME
4929 , WIDE-AWAKE
4930 , WIDELY RECOGNIZED
4931 , WIDESCREEN SPECTACULAR
4932 , WIGGLE ROOM
4933 , WILD & WOOLLY
4934 , WILD AND WOOLLY
4935 , WILD WACKY FUN
4936 , WILD-GOOSE CHASE
4937 , WILL ALL DUE RESPECT
4938 , WILL YOU BE MY VALENTINE
4939 , WILL YOU BE MY VALENTINE?
4940 , WILL YOU MARRY ME?
4941 , WIN BY A NOSE
4942 , WIN IT!
4943 , WIND-WHIPPED
4944 , WINDOW BLINDS
4945 , WINE BARS
4946 , WINNER BY A NOSE
4947 , WINNER TAKES ALL
4948 , WINNING ISN'T EVERYTHING
4949 , WINNING ISNT EVERYTHING
4950 , WINTER WONDERLAND
4951 , WISCONSIN CHEDDAR
4952 , WISH ME LUCK
4953 , WISH YOU WERE HERE
4954 , WISHFUL THINKING
4955 , WISHING ON A STAR
4956 , WISHING YOU ALL THE BEST
4957 , WIT & WISDOM
4958 , WITH ALL DUE RESPECT
4959 , WITH APPROVED CREDIT
4960 , WITH GREAT APPRECIATION
4961 , WITH PEN IN HAND
4962 , WITHIN REACH
4963 , WITHIN THE REALM OF POSSIBILITY
4964 , WITHIN WALKING DISTANCE
4965 , WITHIN YOUR GRASP
4966 , WITHOUT A CARE IN THE WORLD
4967 , WITHOUT A DOUBT
4968 , WITHOUT A FLAW
4969 , WITHOUT A SHADOW OF A DOUBT
4970 , WITHOUT SPENDING AN ARM AND A LEG
4971 , WONT HAVE A COW MAN
4972 , WONTON? NOT NOW
4973 , WORD LADDERS
4974 , WORD OF MOUTH
4975 , WORD OF THE DAY
4976 , WORD TO THE WISE
4977 , WORDS FAIL ME
4978 , WORDS OF WISDOM
4979 , WORK IT OUT
4980 , WORK ITS MAGIC
4981 , WORK OUT THE DETAILS
4982 , WORK OUT THE KINKS
4983 , WORK SMARTER NOT HARDER
4984 , WORKING OUT THE KINKS
4985 , WORKS LIKE A CHARM
4986 , WORKS WELL WITH OTHERS
4987 , WORLD'S BEST DAD
4988 , WORLD'S BIGGER
4989 , WORLD'S BIGGEST
4990 , WORLD'S FASTEST LAND MAMMALS ARE CHEETAHS
4991 , WORLD'S MOST ROMANTIC CITY
4992 , WORLD-CLASS SHOPPING
4993 , WORLDS BIGGEST
4994 , WORLDS MOST ROMANTIC CITY
4995 , WORM YOUR WAY OUT
4996 , WORN TO A FRAZZLE
4997 , WORTH EVERY PENNY
4998 , WORTH ITS WEIGHT IN GOLD
4999 , WORTH ONE'S SALT
5000 , WORTH ONES SALT
5001 , WORTH REMEMBERING
5002 , WORTH THE RISK
5003 , WORTH THE WAIT
5004 , WORTHY OF PRAISE
5005 , WOULD YOU LIKE SOME HELP WITH THAT?
5006 , WOULD YOU LIKE SOME TEA?
5007 , WOULD YOU LIKE TO JOIN US?
5008 , WOULD YOU SIGN MY YEARBOOK
5009 , WOULD YOU SIGN MY YEARBOOK?
5010 , WOULD YOU TAKE OUR PICTURE
5011 , WOULDN'T HARM A FLY
5012 , WOW FACTOR
5013 , WRONG WAY
5014 , X MARKS THE SPOT
5015 , YABBA DABBA DOO
5016 , YABBA-DABBA-DOO!
5017 , YABBY-DABBA DOO!
5018 , YADDA YADDA YADDA
5019 , YES MASTER
5020 , YES PLEASE
5021 , YES SIR NO SIR AND YES MA'AM NO MA'AM
5022 , YES WERE OPEN
5023 , YOU AIN'T NOTHIN' BUT A HOUND DOG
5024 , YOU ARE AS CUTE AS A BUTTON
5025 , YOU ARE AS CUTE HAS A BUTTON
5026 , YOU ARE WHAT YOU EAT
5027 , YOU BE THE JUDGE
5028 , YOU BET CHA!
5029 , YOU BETCHA
5030 , YOU BETCHA!
5031 , YOU CAN ALWAYS COUNT ON ME
5032 , YOU CAN COOK FOR ME ANYTIME
5033 , YOU CAN COUNT ON ME
5034 , YOU CAN DEPEND ON ME
5035 , YOU CAN DO IT
5036 , YOU CAN DO IT!
5037 , YOU CAN REALLY SINK YOUR TEETH INTO IT
5038 , YOU CAN RUN BUT YOU CAN'T HIDE
5039 , YOU CAN SAY THAT AGAIN
5040 , YOU CAN'T FIGHT CITY HALL
5041 , YOU CAN'T GET THERE FROM HERE
5042 , YOU CAN'T HAVE TOO MUCH OF A GOOD THING
5043 , YOU CAN'T HAVE YOUR CAKE AND EAT IT TOO
5044 , YOU CAN'T JUDGE A BOOK BY ITS COVER
5045 , YOU CAN'T TEACH AN OLD DOG NEW TRICKS
5046 , YOU CRACK ME UP
5047 , YOU CRACK ME UP!
5048 , YOU DO THE MATH
5049 , YOU DON'T FOOL ME
5050 , YOU DON'T HAVE A THING TO WORRY ABOUT
5051 , YOU DON'T STAND A CHANCE
5052 , YOU DONT KNOW JACK
5053 , YOU DONT SAY
5054 , YOU GAVE ME SUCH A FRIGHT
5055 , YOU GET TO HAVE THE LAST WORD
5056 , YOU GOT WHAT YOU DESERVED
5057 , YOU HAD TO BE THERE
5058 , YOU HAVE A SWEET TOOTH
5059 , YOU HAVE MY FULL SUPPORT
5060 , YOU HAVE MY WORD
5061 , YOU HAVE REACHED YOUR DESTINATION
5062 , YOU HAVE THE MAGIC TOUCH
5063 , YOU HAVE THE WRONG NUMBER
5064 , YOU HAVE TO FOCUS
5065 , YOU HAVE TO PLUG IT IN FIRST
5066 , YOU HAVE TO SEE IT TO BELIEVE IT
5067 , YOU HAVE YOUR DAD'S SMILE
5068 , YOU HAVE YOUR WORK CUT OUT FOR YOU
5069 , YOU HIT THE NAIL ON THE HEAD
5070 , YOU HOLD THE KEY
5071 , YOU HUNGRY!
5072 , YOU HUNGRY?
5073 , YOU HURT MY FEELINGS
5074 , YOU JUST MADE MY DAY
5075 , YOU KNOW MORE THAN YOU ARE SAYING
5076 , YOU LEAVE ME NO CHOICE
5077 , YOU LIVE AND LEARN
5078 , YOU LOOK AMAZING
5079 , YOU LOOK FAMILIAR
5080 , YOU LOOK LIKE A MILLION BUCKS
5081 , YOU LOOK LIKE A MILLION DOLLARS
5082 , YOU LOOK LIKE SOMEONE I USED TO KNOW
5083 , YOU MADE ME BLUSH
5084 , YOU MADE ME FORGET WHAT I WAS ABOUT TO SAY
5085 , YOU MAY BEGIN
5086 , YOU MAY KISS THE BRIDE
5087 , YOU MAY MOVE ABOUT THE CABIN
5088 , YOU MUST BE ABSOLUTELY SURE
5089 , YOU MUST BE THIS TALL TO RIDE THIS RIDE
5090 , YOU MUST HAVE READ MY MIND
5091 , YOU NEED TO FOCUS
5092 , YOU NEED TO GET OVER YOURSELF
5093 , YOU NEVER KNOW WHERE LIFE WILL TAKE YOU
5094 , YOU NEVER PUT OFF TOMORROW WHAT YOU CAN DO TODAY
5095 , YOU OWE ME AN APOLOGY
5096 , YOU PUT YOUR FOOT IN YOUR MOUTH
5097 , YOU READ MY MIND
5098 , YOU SCARED ME HALF TO DEATH
5099 , YOU SCARED ME TO DEATH
5100 , YOU SCARED ME TO DEATH!
5101 , YOU SHOULD BE ASHAMED OF YOURSELF
5102 , YOU SHOULD HAVE ASKED FIRST
5103 , YOU SLY DOG
5104 , YOU TAKE THE CAKE
5105 , YOU TOOK THE WORDS RIGHT OUT OF MY MOUTH
5106 , YOU WEAR IT WELL
5107 , YOU WENT WHERE?
5108 , YOU WIN SOME YOU LOSE SOME
5109 , YOU WON'T WANT TO COME HOME
5110 , YOU'LL GET YOURS
5111 , YOU'LL LOVE IT!
5112 , YOU'LL MAKE A GREAT DAD
5113 , YOU'LL THANK ME LATER
5114 , YOU'RE ALL HEART
5115 , YOU'RE AMONG FRIENDS
5116 , YOU'RE DEAD MEAT
5117 , YOU'RE DEAD MEAT!
5118 , YOU'RE DOING IT THE HARD WAY
5119 , YOU'RE EATING ME OUT OF HOUSE AND HOME
5120 , YOU'RE GETTING SO BIG
5121 , YOU'RE GETTING SO BIG!
5122 , YOU'RE GETTING WARMER
5123 , YOU'RE GOOD TO GO
5124 , YOU'RE HALARIOUS!
5125 , YOU'RE HILARIOUS!
5126 , YOU'RE IN BIG TROUBLE
5127 , YOU'RE MISSING THE POINT
5128 , YOU'RE NOT FOOLING ME
5129 , YOU'RE NOT GOING TO WEAR THAT ARE YOU?
5130 , YOU'RE OFF YOUR ROCKER!
5131 , YOU'RE ONLY AS YOU FEEL
5132 , YOU'RE OUT!
5133 , YOU'RE SAFE!
5134 , YOU'RE SUCH A PEST!
5135 , YOU'RE TALKING MY EAR OFF!
5136 , YOU'RE THE BEST
5137 , YOU'VE GOT A POINT THERE
5138 , YOU'VE GOT YOUR HANDS FULL
5139 , YOU- KNOW- WHO IS BACK
5140 , YOUNG AND FOOLISH
5141 , YOUNG AND HIP
5142 , YOUNG AND OLD ALIKE
5143 , YOUNG AT HEART
5144 , YOUR CALL CANNOT BE COMPLETED AS DIALED
5145 , YOUR EXCELLENCY
5146 , YOUR GUESS IS AS GOOD AS MINE
5147 , YOUR HEART IS IN THE RIGHT PLACE
5148 , YOUR HIGHNESS
5149 , YOUR HONOR I OBJECT
5150 , YOUR LICENSE & REGISTRATION PLEASE
5151 , YOUR LOSS IS MY GAIN
5152 , YOUR NAME WAS MENTIONED
5153 , YOUR NECK OF THE WOODS
5154 , YOUR OPINION MATTERS
5155 , YOUR PLACE OR MINE?
5156 , YOUR SERVER WILL BE RIGHT WITH YOU
5157 , YOUR SHOELACE IS UNTIED
5158 , YOUR VERSION OF THE FACTS
5159 , YOUR WISH IS MY COMMAND
5160 , YOURE ABSOLUTELY RIGHT
5161 , YOURE NOT OUT OF THE WOODS YET
5162 , YOURE PUSHING MY BUTTONS
5163 , YOURE STILL HERE
5164 , YOURE TALKING MY EAR OFF
5165 , YOURS TRULY
5166 , YOUTH & BEAUTY
5167 , YOUTHFUL LOOK
5168 , YOUVE GOT TO BE KIDDING
5169 , YOUVE NEVER LOOKED BETTER
5170 , ZERO DEGREES
5171 , ZERO GRAVITY
5172 , ZERO IN ON SOMETHING
5173 , ZERO TO SIXTY
5174 , ZEST FOR LIFE
5175 , ZIP UP YOUR JACKET
5176 , ZOOM IN
